original_node_id,mapped_node_index,PC1,PC2,PC3,cluster_label,role,pagerank,betweenness_centrality,hits_authority,hits_hub,participation_coefficient,I_popularity,I_authority,I_hub,I_bridge,I_local,I_engagement,I_hidden
11,11,-0.4434301663986564,-2.024316798188991,1.1027344358432183,0,Hub / Broadcaster,-0.7341952739135483,-0.3238916997238868,-0.05970486330691619,-0.06115689366715667,-0.6625565064327426,-3.3629257632002636,-1.4950153360747858,2.6778848404873883,-0.9132230035628081,-1.4555719253167823,0.45046483339871934,-3.975295560036553
12,12,0.9241235606737531,-2.542812753829822,-1.366063143402447,0,Hub / Broadcaster,-0.7341952739135483,-0.3238916997238868,-0.05970486330691619,-0.06115689366715843,-0.6625565064327426,-3.3629257632002636,-1.4950153360747858,1.1252180335998194,-0.9132230035628081,-1.8752995027518864,-1.3269944868101735,-1.7997281273642314
13,13,3.249012394530644,0.5544518780148515,0.11197864290396649,3,Information Spreader,-0.44417688115910137,-0.13403147530497458,-0.05970486330691641,-0.06115689366715855,0.9360973748970911,1.4576418732533916,0.2804166135744095,3.145784842719945,0.8752911021859378,2.4928119605926398,2.055278189364979,1.3491505509340023
14,14,-0.182872522954185,2.913810358990056,0.08838644262026639,5,Hidden / Niche Influencer,1.228807971780999,-0.3119634573181539,-0.05970486330691629,-0.061156893667158395,0.9360973748970911,3.9287979392244066,1.9534014665145099,-0.5121538942250521,0.6973591201727585,2.877329554921025,1.027850596938179,1.099152652885084
15,15,-4.4284547966619705,-1.8894688688650267,1.5337815850355632,6,Community Leader Group,-0.7341952739135483,-0.3238916997238868,-0.05970486330691619,-0.0611568936671584,-0.6625565064327426,-3.3629257632002636,-2.9804288929695346,-4.0863553356705555,-0.9132230035628081,-3.758079113891087,-2.705983026830257,-2.4478031075127573
16,16,0.8806198988675644,0.8688375100740499,-1.9557525815817491,5,Hidden / Niche Influencer,0.015406195189632977,-0.08727858091749377,-0.059704863306917426,-0.06115689366715846,1.4689820020070359,1.378365296567444,0.7399996899231428,0.6116315131454996,1.4549286236833634,0.3051722613169297,1.2323450832509175,1.0030435533351607
17,17,1.9332242149885,2.330764396517645,-0.4485184315123198,5,Hidden / Niche Influencer,1.7337101294209543,-0.12302993182273443,-0.05970486330691701,-0.061156893667158395,2.0018666291169804,4.511077874189241,2.4583036241544645,0.8041589720150883,1.9520618998880672,1.367936078110124,1.1881857808704281,1.4720055743031997
18,18,-3.302825326557392,0.9758124389943524,-0.4938734946534374,1,Global Influencer,0.8439811116527925,-0.3238916997238868,-0.05970486330691632,-0.0611568936671584,-0.6625565064327426,1.0167694102278166,0.083161049491555,-4.0863553356705555,-0.9132230035628081,-0.5783602827270853,-1.350876617759083,-1.0227074237079468
19,19,-2.2021209642186013,-1.9184191194621671,0.6764067364504308,6,Community Leader Group,-0.7341952739135483,-0.3238916997238868,-0.05970486330691619,-0.061156893667158395,-0.6625565064327426,-3.3629257632002636,-1.4950153360747858,-0.49642277807995955,-0.9132230035628081,-3.300162554096753,-1.392313986065721,-0.7244520208923565
20,20,0.5884156650760576,-2.40953382576196,-0.06110727366587043,0,Hub / Broadcaster,-0.7341952739135483,-0.3238916997238868,-0.05970486330691619,-0.061156893667158284,-0.6625565064327426,-3.3629257632002636,-1.4950153360747858,2.5678279825697383,-0.9132230035628081,-1.7354326877775081,-0.23306965488105558,-0.6123738772075951
21,21,0.007378963200926286,-0.02667486774497088,-0.5069843475073156,5,Hidden / Niche Influencer,-0.22380708420808598,-0.30278831082751684,-0.05970486330691577,-0.06115689366715847,-0.6625565064327426,-0.11472186650925392,0.5007864105254255,0.5766237305050994,-0.8921196146664382,-0.5413994398322645,0.1939751945022043,0.39496169255674096
22,22,1.1950516239343505,2.3573136825621135,-1.0367929115733712,5,Hidden / Niche Influencer,0.6042000711212036,0.4839820044850152,-0.05970486330691675,-0.06115689366715838,2.0018666291169804,3.4025393366440837,1.328793565854714,0.29941554854647917,2.5590738361958167,1.7561556671121603,1.1596086815770672,0.410546924955032
23,23,-4.4284547966619705,-1.8894688688650267,1.5337815850355632,6,Community Leader Group,-0.7341952739135483,-0.3238916997238868,-0.05970486330691619,-0.0611568936671584,-0.6625565064327426,-3.3629257632002636,-2.9804288929695346,-4.0863553356705555,-0.9132230035628081,-3.758079113891087,-2.705983026830257,-3.9802207254363027
24,24,0.9360607771783732,-2.3747100848935094,-0.4512073936788961,0,Hub / Broadcaster,-0.7341952739135483,-0.3238916997238868,-0.05970486330691619,-0.06115689366715871,-0.6625565064327426,-3.3629257632002636,-1.4950153360747858,2.3778292575528646,-0.9132230035628081,-1.1453373983637483,-0.6277514057479183,-1.8793352476164649
25,25,0.48431840678803556,-2.406570581625127,-1.1973936471846938,0,Hub / Broadcaster,-0.7341952739135483,-0.3238916997238868,-0.05970486330691619,-0.0611568936671584,-0.6625565064327426,-3.3629257632002636,-1.4950153360747858,0.7454146048427717,-0.9132230035628081,-1.8752995027518864,-1.3838320627757608,-0.42767979503733666
26,26,0.43120128911227457,1.3498179829579797,-0.958484215612388,5,Hidden / Niche Influencer,-0.1339511410601783,-0.3147160732592273,-0.05970486330691665,-0.0611568936671584,1.2321443899581714,1.7017519168967286,0.5906423536733323,0.2740181532420423,0.9906535192927653,1.0693970271824307,0.7718904553258567,0.03655577513674879
27,27,-2.675812303245235,2.3069536453206725,0.034245532713369484,1,Global Influencer,0.23974429362989452,-0.3238916997238868,-0.05970486330691638,-0.0611568936671584,-0.6625565064327426,2.322661596441173,0.9643377883634054,-4.0863553356705555,-0.9132230035628081,1.6543142175268193,-0.2868446156941937,0.10695719251550764
28,28,5.353327197121501,-1.1721263366081855,0.3645082777838427,3,Information Spreader,-0.30074914757447024,0.3815533828638908,-0.05970486330691652,-0.06115689366715882,2.0018666291169804,-0.1628642804251162,0.4238443471590405,4.822212844775898,2.456645214574692,0.551907865300291,1.3458796432438087,1.10812943886159
29,29,-0.9563515676195801,0.9557114297874109,-0.22311691398602818,5,Hidden / Niche Influencer,0.8308769116714572,-0.31838627953759785,-0.05970486330691623,-0.061156893667158395,-0.6625565064327426,1.0442289564220903,1.555470406404968,-0.5418091364442719,-0.9077175833765191,0.199395830466109,-0.042030189183250063,0.08856279321602897
30,30,-2.420675247486659,2.7446209783638755,-0.8977653308015158,1,Global Influencer,1.692252896838101,-0.3238916997238868,-0.05970486330691661,-0.0611568936671584,1.4689820020070359,3.390712748129419,2.4168463915716116,-4.0863553356705555,1.2183155048769705,-0.20542399094092884,-0.6713020672141544,1.2144883675170122
31,31,-4.4284547966619705,-1.8894688688650267,1.5337815850355632,6,Community Leader Group,-0.7341952739135483,-0.3238916997238868,-0.05970486330691619,-0.0611568936671584,-0.6625565064327426,-3.3629257632002636,-2.9804288929695346,-4.0863553356705555,-0.9132230035628081,-3.758079113891087,-2.705983026830257,-1.4321309654006407
32,32,-2.7160176380033807,2.015766249517894,-0.03294638829186977,1,Global Influencer,-0.42623510367286366,-0.3238916997238868,-0.05970486330691658,-0.0611568936671584,-0.6625565064327426,1.6320732921920191,0.298358391060647,-4.0863553356705555,-0.9132230035628081,1.6297053105804236,-0.31145352264058945,0.6758729929958367
33,33,4.741563851535198,-2.7866847285056195,0.8375622343319894,3,Information Spreader,-0.7341952739135483,-0.3238916997238868,-0.05970486330691619,-0.06115689366715863,0.9360973748970911,-3.3629257632002636,-0.00960177918003724,4.984191463466896,0.6854308777670256,0.16863649722983876,0.1940830727368108,0.7829375335873304
34,34,-4.4284547966619705,-1.8894688688650267,1.5337815850355632,6,Community Leader Group,-0.7341952739135483,-0.3238916997238868,-0.05970486330691619,-0.0611568936671584,-0.6625565064327426,-3.3629257632002636,-2.9804288929695346,-4.0863553356705555,-0.9132230035628081,-3.758079113891087,-2.705983026830257,-1.0757547751858627
35,35,3.883684468149242,2.071591193756759,1.0816391585800453,2,Bridge / Broker,0.6511559037656349,6.072837192556321,-0.05970486330691622,-0.0611568936671584,0.9360973748970911,2.2805796418891933,1.375749398499146,2.840431677983202,7.082159770047234,2.375401828965752,1.477530008339302,2.3288622333538105
36,36,0.47655704103163393,0.6338328898020419,-0.8889602565684179,5,Hidden / Niche Influencer,0.8901178402203823,-0.0157926910669405,-0.05970486330691619,-0.0611568936671584,-0.6625565064327426,1.0115982165683026,1.6147113349538933,0.5818171019304151,-0.6051239949058618,0.44247364928432403,-0.038948052994057805,0.6243872960141259
37,37,3.4208137888783248,-2.9402878493833655,0.6609367672092445,3,Information Spreader,-0.7341952739135483,-0.3238916997238868,-0.05970486330691619,-0.06115689366715744,-0.6625565064327426,-3.3629257632002636,-0.00960177918003724,3.7543305152393978,-0.9132230035628081,-1.102527139099261,0.06827238930375912,-0.4384499155776388
38,38,-3.3948101842387715,0.7939916942444885,-0.1708542079682605,1,Global Influencer,-0.1622132933265979,-0.3238916997238868,-0.05970486330691574,-0.0611568936671584,-0.6625565064327426,0.6191767443897414,-0.9230333554878349,-4.0863553356705555,-0.9132230035628081,-0.29752231472109186,-0.7422748786177678,0.03789349369914574
39,39,1.5189648975168832,2.9835075034895358,-0.5183858502459722,5,Hidden / Niche Influencer,0.5664111719996316,0.8074273973590587,-0.059704863306920944,-0.06115689366715843,1.3837204616694445,4.418769468100962,1.291004666733138,0.8385128488300214,2.2643730616223245,3.3487789490717264,2.036572453342849,1.6886812422540176
40,40,-3.161844674051889,1.5672616811785696,0.4840903555499118,1,Global Influencer,-0.1559105030483781,-0.3238916997238868,-0.05970486330691659,-0.0611568936671584,-0.6625565064327426,1.735499543116,-0.916730565209616,-4.0863553356705555,-0.9132230035628081,1.0822937561254147,-0.4783518723410942,0.005857460849683888
41,41,4.097315505227609,3.6971349490863292,0.7513882736537659,2,Bridge / Broker,3.7020369828078925,4.705467503767709,-0.05970486330691644,-0.06115689366715846,2.406858945720538,6.654196296690055,4.426630477541403,2.585371628533298,7.185551652082069,1.688277902807053,2.0947989782964918,2.771447825597471
42,42,1.4664906995827578,-2.778640857934635,-0.7619322161657499,0,Hub / Broadcaster,-0.7341952739135483,-0.3238916997238868,-0.05970486330691619,-0.0611568936671584,-0.6625565064327426,-3.3629257632002636,-1.4950153360747858,1.001857058766888,-0.9132230035628081,-1.7956017884813447,-1.1273896088516444,-0.6605435904024172
43,43,-0.7445186609974358,1.6859504964437404,0.2616996142708445,5,Hidden / Niche Influencer,-0.03549873930611921,-0.31930384033779446,-0.05970486330691649,-0.06115689366715831,-0.6625565064327426,1.877503799746656,0.6890947554273915,-0.12813468573400472,-0.9086351441767158,2.22128220116548,1.2251977536577936,0.7566943022834426
44,44,-4.4284547966619705,-1.8894688688650267,1.5337815850355632,6,Community Leader Group,-0.7341952739135483,-0.3238916997238868,-0.05970486330691619,-0.0611568936671584,-0.6625565064327426,-3.3629257632002636,-2.9804288929695346,-4.0863553356705555,-0.9132230035628081,-3.758079113891087,-2.705983026830257,-2.0736081077872406
45,45,4.743450014356992,0.38067219103399097,1.1783362404738018,3,Information Spreader,1.1337443361356911,2.7801655168063415,-0.05970486330691619,-0.061156893667158416,1.2321443899581714,1.9751015921931496,1.8583378308692022,3.364226849690605,4.085535109358334,1.2532605212406174,1.7018440903085759,1.8566156636306257
46,46,2.787292008208261,2.9905168616000766,-0.24173473378592103,2,Bridge / Broker,1.2876475919934474,4.134800877191512,-0.05970486330691643,-0.06115689366715831,2.0018666291169804,4.2328498217363375,2.0122410867269585,1.27071740766611,6.209892708902314,1.9106931161354848,1.8225787014960537,2.6106159761413132
47,47,-3.359113353570362,0.5589154781996971,-0.5998596701925232,1,Global Influencer,-0.28784722921105155,-0.3238916997238868,-0.05970486330691608,-0.0611568936671584,-0.6625565064327426,-0.0024545199857790023,-1.048667291372289,-4.0863553356705555,-0.9132230035628081,-0.4657558720768369,-1.2382722071088346,0.08359926844572863
48,48,5.296229175186498,-0.28641704591594686,0.9679327953637774,3,Information Spreader,-0.3654189571195735,-0.12578026793096855,-0.05970486330691552,-0.06115689366715835,1.7247666230198089,1.2506694873553625,0.35917453761393825,4.772016805804788,1.6722115576826617,2.3620665353171297,2.0683043965892502,0.6311844352886227
49,49,2.226666861534506,1.932938474464296,0.594994922564585,2,Bridge / Broker,0.9879332943458178,2.772924004465967,-0.05970486330691794,-0.06115689366715866,-0.6625565064327426,2.9207306249043175,1.7125267890793272,1.6961562453946373,2.1835927006270457,2.6056794580381757,1.8359280166593894,1.8899786324518066
50,50,-4.4284547966619705,-1.8894688688650267,1.5337815850355632,6,Community Leader Group,-0.7341952739135483,-0.3238916997238868,-0.05970486330691619,-0.0611568936671584,-0.6625565064327426,-3.3629257632002636,-2.9804288929695346,-4.0863553356705555,-0.9132230035628081,-3.758079113891087,-2.705983026830257,-1.7350507270832018
51,51,0.5539027965440795,0.19999087628825954,-0.9676758176181335,5,Hidden / Niche Influencer,-0.23417889261701166,-0.07902906514971038,-0.05970486330691623,-0.06115689366715838,-0.6625565064327426,0.11143301845418016,0.49041460211649934,0.9109152758782568,-0.6683603689886317,0.576208055866272,0.5142816556770553,0.4761760468418231
52,52,4.567267301016744,-3.101466994586548,-0.15236312421941464,3,Information Spreader,-0.7341952739135483,-0.3238916997238868,-0.05970486330691619,-0.061156893667158395,1.4689820020070359,-3.3629257632002636,-0.00960177918003724,3.6963732450955886,1.2183155048769705,-1.7627459274807817,-0.26042510694108145,-1.058579732279504
53,53,3.6417936069228816,0.7757235732784096,2.132608492069152,3,Information Spreader,0.24585436941705546,-0.15970380784994545,-0.05970486330691851,-0.061156893667158416,-0.6625565064327426,2.588852935337595,0.9704478641505642,2.7042184415049126,-0.7490351116888667,4.447016165317011,2.2048004199256823,0.9913765956920827
54,54,0.13500965723936945,-2.349608967628383,-1.2369733095488442,0,Hub / Broadcaster,-0.7341952739135483,-0.3238916997238868,-0.05970486330691619,-0.06115689366715862,-0.6625565064327426,-3.3629257632002636,-1.4950153360747858,0.8226007118353064,-0.9132230035628081,-2.1771128319864417,-1.101962929933237,-7.867528983278304
55,55,2.725415328270757,-0.42768820264688745,0.21261795898193364,3,Information Spreader,-0.40267478242102606,-0.28352170483161543,-0.05970486330691601,-0.061156893667158325,-0.6625565064327426,-0.03678048317777666,0.3219187123124852,2.805933446709987,-0.8728530086705367,1.7364244496302734,1.0255993403571426,0.6935972615451662
56,56,3.427529344784224,3.504140206902861,1.6439154350460607,2,Bridge / Broker,3.8126750438710637,1.3737213469955165,-0.059704863306916336,-0.06115689366715837,0.7016281389687149,6.718879102056986,4.537268538604575,3.0799279374632924,2.148574688558053,4.347597965543995,2.543400031530245,2.4061832151606524
57,57,-0.15030631253483293,-2.0973020612706916,-1.694602184649006,0,Hub / Broadcaster,-0.7341952739135483,-0.3238916997238868,-0.05970486330691619,-0.06115689366715847,-0.6625565064327426,-3.3629257632002636,-1.4950153360747858,0.6989420436731322,-0.9132230035628081,-1.6513908330964335,-0.975109820524745,-0.38104382239479695
58,58,-3.432468644375119,0.4215033754380393,-0.6034295318465028,1,Global Influencer,-0.2198025432712784,-0.3238916997238868,-0.059704863306916205,-0.0611568936671584,-0.6625565064327426,-0.12188683111199852,-0.9806226054325159,-4.0863553356705555,-0.9132230035628081,-1.0282138153830394,-1.4257492041748272,-0.1441093984400178
59,59,-1.66005528181578,-1.6464176248057456,-1.1579134468655823,0,Hub / Broadcaster,-0.7341952739135483,-0.3238916997238868,-0.05970486330691619,-0.06115689366715843,-0.6625565064327426,-3.3629257632002636,-1.4950153360747858,-0.5052992134436388,-0.9132230035628081,-1.7627459274807817,-1.4011904214294002,-0.5111498552451749
60,60,-0.6256083661918994,1.6849181825291561,0.2321287189203728,5,Hidden / Niche Influencer,-0.020053654922702887,-0.31930384033779446,-0.059704863306915226,-0.061156893667158395,-0.6625565064327426,1.8881193099164737,0.7045398398108091,-0.34327598232478407,-0.9086351441767158,2.343290262395116,1.0052268828534157,0.1082084508157678
61,61,-0.3723116072381987,-2.2600222969882786,-1.1561703875418297,0,Hub / Broadcaster,-0.7341952739135483,-0.3238916997238868,-0.05970486330691619,-0.0611568936671584,-0.6625565064327426,-3.3629257632002636,-1.4950153360747858,0.8605019037416622,-0.9132230035628081,-2.5290621528852952,-1.064061738026881,-4.394890327339747
62,62,-3.7453075301309724,0.2226470156295091,0.6819724798780478,1,Global Influencer,-0.006844257270490032,-0.3238916997238868,-0.05970486330691617,-0.0611568936671584,-0.6625565064327426,0.09395735593033895,-0.7676643194317274,-4.0863553356705555,-0.9132230035628081,-2.451992690283419,-1.422863303133278,-0.6992203590870365
63,63,6.021088117489961,-0.5093168383034403,8.795839164749662,3,Information Spreader,0.4225859424788488,1.1468254989691877,-0.059704863306958476,21.345782962347403,-0.6625565064327426,1.9284210155714037,1.1471794372123176,25.820845721204478,0.5574941951302664,2.9484294578902204,3.14526069674195,1.2020102276418407
64,64,3.572435081722336,-0.8525436986646463,1.091622249575904,3,Information Spreader,-0.34092329468685195,-0.31655116901398883,-0.059704863306916336,-0.061156893667158645,-0.6625565064327426,0.1294165882065446,0.38367020004665897,2.6407650987233446,-0.9058824728529101,1.8212944906193855,1.114785396288337,0.6637999276897715
65,65,-3.429545224251534,0.4393389816319657,-0.3364335144242116,1,Global Influencer,-0.1735250032724984,-0.3238916997238868,-0.05970486330691619,-0.0611568936671584,-0.6625565064327426,-0.12042001973693794,-0.9343450654337359,-4.0863553356705555,-0.9132230035628081,-0.941689737954731,-1.4705599327985466,-0.4906443142270923
66,66,0.8319259838948165,-2.5093510151541984,-1.3032851962313414,0,Hub / Broadcaster,-0.7341952739135483,-0.3238916997238868,-0.05970486330691619,-0.06115689366715846,-0.6625565064327426,-3.3629257632002636,-1.4950153360747858,1.2957649062852643,-0.9132230035628081,-1.8752995027518864,-1.0065387938570396,-0.4989550330802922
67,67,-0.12005266311036203,-0.14520660624150108,-0.7698158660284287,5,Hidden / Niche Influencer,-0.34092329468685195,-0.32205654489230917,-0.05970486330691643,-0.0611568936671586,-0.6625565064327426,0.05403227131256205,-1.1017433568480897,0.40076288715595604,-0.9113878487312305,0.7239421737345403,0.6269505522451035,0.17816804232927352
68,68,-4.4284547966619705,-1.8894688688650267,1.5337815850355632,6,Community Leader Group,-0.7341952739135483,-0.3238916997238868,-0.05970486330691619,-0.0611568936671584,-0.6625565064327426,-3.3629257632002636,-2.9804288929695346,-4.0863553356705555,-0.9132230035628081,-3.758079113891087,-2.705983026830257,-1.164848822739557
69,69,1.0362449566751142,-0.5382421571890454,-0.364153887810103,5,Hidden / Niche Influencer,-0.34092329468685195,-0.24591064145850336,-0.05970486330691613,-0.06115689366715838,-0.6625565064327426,0.1453000177595919,-1.1017433568480892,1.0535783481924257,-0.8352419452974247,0.6687542801618984,0.41981607099271545,0.2181708213779684
70,70,3.713915501719827,-2.948948553937429,0.24768848028936571,3,Information Spreader,-0.7341952739135483,-0.3238916997238868,-0.05970486330691619,-0.061156893667158485,-0.6625565064327426,-3.3629257632002636,-0.00960177918003724,3.696739004310629,-0.9132230035628081,-0.8533315027610239,-0.08700231520226986,0.2014735713886267
71,71,1.1662311346770136,1.8233847530595535,-1.773464643875169,5,Hidden / Niche Influencer,1.112595195810405,0.6055562615507502,-0.059704863306916094,-0.06115689366715844,2.1794948381536288,2.859744351107191,1.837188690543916,0.40235756566947417,2.8582763022982003,0.11228802063104987,0.8116759650931676,1.572778284245596
72,72,-0.6312027963672325,-2.0271088809755318,-1.4647085042637196,0,Hub / Broadcaster,-0.7341952739135483,-0.3238916997238868,-0.05970486330691619,-0.06115689366715843,-0.6625565064327426,-3.3629257632002636,-1.4950153360747858,0.08176069653363321,-0.9132230035628081,-1.971082242990521,-1.2693253148727834,-0.3763543037383107
73,73,0.398507049075452,0.6206572644494454,-1.913118275801928,5,Hidden / Niche Influencer,-0.1831630420894613,-0.3147160732592273,-0.059704863306916725,-0.061156893667158416,1.4689820020070359,0.506083929065225,0.5414304526440492,-0.08431674619977028,1.2274911313416297,-0.003734421101049823,0.4361623240446494,0.832156076000095
74,74,2.660010367568969,-3.1426789554941825,0.5623076446939432,3,Information Spreader,-0.7341952739135483,-0.3238916997238868,-0.05970486330691619,-0.0611568936671583,-0.6625565064327426,-3.3629257632002636,-1.4950153360747858,2.9572147032402487,-0.9132230035628081,-1.1453373983637483,-0.5035607634811895,-4.302693341076955
75,75,-3.115243864082398,1.8867822119951283,0.5387506175643951,1,Global Influencer,0.22737385112275105,-0.3238916997238868,-0.05970486330691604,-0.0611568936671584,-0.6625565064327426,2.4338544617912707,-0.5334462110384863,-4.0863553356705555,-0.9132230035628081,1.3973643206295563,-0.1632813078369526,0.4007750139381796
76,76,-0.8755611823727579,0.3620632243954801,-0.6227651050851295,5,Hidden / Niche Influencer,-0.6341615687807923,-0.32297412046188806,-0.059704863306916156,-0.06115689366715846,-0.6625565064327426,-0.5058089187502985,0.09043192595271876,-0.27437501673989173,-0.9123054243008094,0.5458465669173997,0.1404045358009908,0.46046592665956093
77,77,2.0752494501945384,2.5137159413845502,3.8230712771760182,4,Local Community Leader,1.8793977779869036,-0.3092108746056501,-0.059704863306916205,-0.06115689366715847,-0.6625565064327426,3.7199631771525166,2.603991272720415,0.754462220000542,-19.204842826899885,1.5849612625885021,1.0066850857223963,-3.10849757866564
78,78,4.483882812075381,-2.8468966346237394,0.42315712079402645,3,Information Spreader,-0.7341952739135483,-0.3238916997238868,-0.05970486330691619,-0.061156893667158485,1.2321443899581714,-3.3629257632002636,-0.00960177918003724,4.230933990399779,0.9814778928281059,-0.6208169252895122,0.03010683180517648,0.5376197651259791
79,79,0.0037662983496387858,3.3319698064404006,0.7558478311497717,5,Hidden / Niche Influencer,1.9846314054872078,-0.17254105809969744,-0.05970486330691675,-0.06115689366715866,-0.6625565064327426,5.151023370882935,2.7092249002207183,0.40055539288406117,-0.7618723619386187,4.092902194322014,2.406961881999613,-0.13058379054541946
80,80,5.111430391253857,-2.954439551961842,0.18934903349308568,3,Information Spreader,-0.7341952739135483,-0.3238916997238868,-0.05970486330691619,-0.06115689366716112,2.0018666291169804,-3.3629257632002636,-0.00960177918003724,5.570376355094964,1.751200131986915,-0.95172196570107,0.29155877605461833,0.361735007422537
81,81,-0.8499100021704872,1.2651451450342521,-0.11629866926052321,5,Hidden / Niche Influencer,0.7703570574340852,-0.30737583792390116,-0.05970486330691503,-0.06115689366715843,-0.6625565064327426,1.9655378381210409,1.4949505521675974,-0.4529038754852884,-0.8967071417628224,0.5446961231558592,1.028703807712056,0.7381911947579909
82,82,-3.66308977049585,0.590345334931329,1.2495129469206594,1,Global Influencer,-0.34092329468685195,-0.3238916997238868,-0.05970486330691566,-0.0611568936671584,-0.6625565064327426,0.6174171452219355,-1.1017433568480888,-4.0863553356705555,-0.9132230035628081,-1.1595040036918156,-0.5653244764253196,-0.3392323349749871
83,83,-2.3534899006917596,3.4078753728898343,-0.42794194386964285,1,Global Influencer,3.348852859636852,-0.3238916997238868,-0.059704863306916156,-0.0611568936671584,1.4689820020070359,5.004434604858342,4.073446354370363,-4.0863553356705555,1.2183155048769705,-0.2694276093873062,-0.7141801732839821,0.637437004543607
84,84,4.881186349574322,-3.0158026605731654,0.37288696766457197,3,Information Spreader,-0.7341952739135483,-0.3238916997238868,-0.05970486330691619,-0.06115689366715876,1.2321443899581714,-3.3629257632002636,-0.00960177918003724,4.542897277445062,0.9814778928281059,-0.7682951123452131,-0.035669939523300664,-1.0433336001896494
85,85,3.4822309483216105,0.1393002952477962,-0.527046426924725,3,Information Spreader,0.49116797604229384,0.035516694405299164,-0.05970486330691619,-0.06115689366715844,1.2321443899581714,1.1969028590948134,1.2157614707758049,2.9754121600052703,1.340886286957292,1.2672360682591577,1.28440685989103,1.2609439447669137
86,86,2.0845807469550133,1.728299915895674,0.7380690522212074,5,Hidden / Niche Influencer,-0.22154030681788567,-0.0157926910669405,-0.05970486330691838,-0.06115689366715892,-0.6625565064327426,2.7586246583285527,0.5030531879156233,1.1608619348359266,-0.6051239949058618,4.5412100908386135,1.424720111277958,1.0327139167570376
87,87,0.40500257473204476,-2.067422749534862,-0.7165870957148615,0,Hub / Broadcaster,-0.7341952739135483,-0.3238916997238868,-0.05970486330691619,-0.06115689366715863,-0.6625565064327426,-3.3629257632002636,-1.4950153360747858,2.224586129124056,-0.9132230035628081,-0.6997122975082772,-0.3257997307560714,-0.16500823897138794
88,88,-0.502326183772269,-2.3441775623380146,-0.8857148402363634,0,Hub / Broadcaster,-0.7341952739135483,-0.3238916997238868,-0.05970486330691619,-0.06115689366715834,-0.6625565064327426,-3.3629257632002636,-1.4950153360747858,1.0749840983660126,-0.9132230035628081,-3.0314317960162405,-0.5990677658318647,-5.158820445343957
89,89,-0.44970097923349,1.6935398558271857,-1.4417414575453444,5,Hidden / Niche Influencer,0.12942607614913637,-0.3119634573181539,-0.0597048633069181,-0.061156893667158485,2.1794948381536288,1.9404173753876974,0.8540195708826455,-0.5440439242523224,1.940756583429296,-0.029900424423095734,0.7072772753252621,1.0760100572267919
90,90,-0.5543028616099007,-2.2062842040999127,-1.1327182941179412,0,Hub / Broadcaster,-0.7341952739135483,-0.3238916997238868,-0.05970486330691619,-0.061156893667158076,-0.6625565064327426,-3.3629257632002636,-1.4950153360747858,0.29506436689082743,-0.9132230035628081,-2.5290621528852952,-1.3789874973070502,-2.381364852626251
91,91,-2.543325737883681,4.215043140240414,0.7806446776228488,1,Global Influencer,5.196441192508203,-0.3238916997238868,-0.05970486330691684,-0.0611568936671584,-0.6625565064327426,7.256070223283524,5.921034687241714,-4.0863553356705555,-0.9132230035628081,0.8354064402065102,-0.3101328877301517,1.5033452766683173
92,92,0.0019542514623508644,-0.23762644299514893,-0.6928249365084919,5,Hidden / Niche Influencer,-0.34092329468685195,-0.31746872242967256,-0.05970486330691648,-0.0611568936671584,-0.6625565064327426,-0.014841461686988022,-1.1017433568480897,0.6938826571652728,-0.9068000262685939,0.6470751059362676,0.27771895889274334,-0.06853089127705245
93,93,0.9983929575740322,1.48775888749893,-1.2841401510157284,5,Hidden / Niche Influencer,-0.2089308753369207,-0.315633619290517,-0.05970486330691804,-0.06115689366715846,1.2321443899581714,2.1424781780452427,0.5156626193965885,0.5006084311412189,0.9897359732614758,1.8263053241472018,1.51418672865029,1.104975680425158
94,94,3.6968048202553967,2.2120934522308096,1.673066627718141,2,Bridge / Broker,0.7183104786198345,5.610209813127112,-0.05970486330691614,-0.061156893667158416,-0.6625565064327426,2.7478066315962013,1.4429039733533457,2.7865157735908195,5.020878509288191,3.8060481516254816,1.9735953390674164,2.7817017557702863
95,95,-3.693760072676405,0.5325438651824409,0.6862244818581781,1,Global Influencer,-0.5236709674237231,-0.3238916997238868,-0.059704863306914005,-0.0611568936671584,-0.6625565064327426,0.6193150809376032,-1.2844910295849585,-4.0863553356705555,-0.9132230035628081,-1.4098082551229214,-0.3806788679727807,-0.2512408263569642
96,96,-0.4892420133770894,-2.0417606906135397,-1.5500557476646573,0,Hub / Broadcaster,-0.7341952739135483,-0.3238916997238868,-0.05970486330691619,-0.06115689366715838,-0.6625565064327426,-3.3629257632002636,-1.4950153360747858,0.2342807870129795,-0.9132230035628081,-1.8752995027518864,-1.1168052243934372,-0.44549860454807555
97,97,5.715669042050601,1.172016903763298,2.137374924150618,3,Information Spreader,0.19929053327175833,0.7361991669381133,-0.05970486330691641,-0.06115689366715703,1.077474929028301,3.3485368149609314,0.9238840280052691,5.493525221869106,1.8868992985602353,5.100209346456251,3.4908856509565167,2.254762469876797
98,98,-0.5789126916025602,-2.315619541549989,-0.8472295078243954,0,Hub / Broadcaster,-0.7341952739135483,-0.3238916997238868,-0.05970486330691619,-0.0611568936671586,-0.6625565064327426,-3.3629257632002636,-1.4950153360747858,1.2247506669958825,-0.9132230035628081,-3.0314317960162405,-0.4493011972019946,-1.1852259244491834
