source,target,score
13389,15759,0.9202942061029667
13390,8333,0.8245712956179407
13390,8335,0.9294476260026817
13390,8337,0.9806890509851823
13390,12360,0.8840096693215209
13390,12995,0.8840096693215209
13390,14570,0.9542677021968009
13391,1446,5.755383513138392
13391,1660,1.6806843512874972
13392,143,4.432714096710058
13392,1568,1.6252099781196674
13392,2262,1.3021375769993935
13392,5335,1.202045625008687
13392,10749,0.9693044355833421
13392,11031,1.107872075037003
13392,12830,0.8433562642914983
13392,12976,4.933961016392046
13392,14744,1.107872075037003
13392,15009,0.940714496152788
13392,16548,0.8843842431827562
13392,18654,0.940714496152788
13394,10745,0.8288221673209074
13394,19112,1.205649838975535
13395,3468,5.459118718470269
13395,11853,1.2265792595649998
13399,1660,2.4925256125525417
13400,192,1.2233278943092218
13401,73,2.794488575018676
13401,16604,1.512417612783484
13402,12233,0.8936663419153998
13402,13064,1.951936981766352
13402,14469,2.1516438069546293
13402,15723,2.651389912894911
13403,11310,8.109392586631476
13404,2120,4.78871925462983
13407,6283,11.167499471223195
13408,3093,0.8476381892777609
13408,4558,1.7868407442026415
13408,5865,0.8455301519404775
13409,1916,2.8424277180550126
13409,2965,7.885477617006108
13410,12790,2.1516438069546293
13410,12792,1.6665412200977843
13410,18069,10.729847060274796
13411,11847,1.0283937021140532
13414,8951,2.1725986851475043
13415,2198,4.8755518608429265
13416,6250,18.05952712325753
13417,2911,1.3041496926398692
13417,8036,1.515453095006094
13417,9195,3.2135413203764265
13417,9530,1.3041496926398692
13417,9543,1.6588256315878456
13417,13420,0.9350417045625664
13418,8698,5.531062776191363
13418,9185,3.625825024247824
13418,16225,1.0214094876574311
13418,16331,0.9175886364508437
13419,10173,1.0145364097259677
13421,6299,6.229008917877813
13422,223,0.9445751509867704
13422,2684,1.2499873496506382
13422,4409,1.9382549131031628
13422,12538,1.3035820242418878
13422,13428,1.2749479680069613
13423,3079,1.8488858146468292
13426,2680,3.375134218178749
13430,1464,0.921133839489655
13430,6499,1.0899507721986255
13431,724,6.803617832280666
13432,7614,15.840408305555098
13432,16546,0.8758471444112689
13435,17157,1.370768148355567
13435,18186,1.2917715966483276
13436,165,2.919627125377087
13436,13286,0.9060733293294384
13437,10366,0.8288221673209074
13437,13983,1.0237250634416624
13438,2910,1.3715414786562443
13438,9616,0.8433562642914983
13438,9620,0.8840096693215209
13438,13284,0.8433562642914983
13438,13285,0.8840096693215209
13438,13288,1.0390850606998898
13438,13436,1.1443036142159821
13438,13949,0.9294476260026817
13438,13951,0.9542677021968009
13438,14445,1.0715151896785404
13438,18569,0.9806890509851823
13440,1062,2.958466000524508
13440,6559,6.388682359441465
13442,771,3.4101724426599658
13442,8268,15.925402902380569
13443,8318,18.000174216363433
13443,10710,7.888223962003522
13445,51,6.117663425148508
13445,64,1.2357530397967944
13447,8429,18.029648625478856
13448,11333,11.288798742282776
13450,3277,1.6588256315878456
13450,12684,1.607276207616623
13450,15119,3.3930880806271704
13450,16302,1.474311476325361
13450,16396,1.5596426801727057
13450,17198,1.8432949101664966
13450,18764,2.4593640952080698
13451,1669,3.6616097900542535
13451,2386,0.9642123435707302
13451,5958,7.889311550001503
13451,10587,11.283197379893213
13452,7536,0.8531172874248373
13452,12147,0.9542677021968009
13455,3108,5.390867759069905
13455,19940,0.8121075388608977
13457,153,1.0066543975089461
13457,1767,1.1092758169771146
13457,6009,0.8881566349959362
13457,12942,0.8881566349959362
13457,17292,0.8554063715377487
13458,12393,1.8587269552618937
13458,14092,2.481206137682279
13460,11056,4.825108973741418
13461,6143,1.9758876731347514
13461,12662,1.7901056947251857
13462,6010,3.7522053978527
13462,17128,11.121525662543263
13464,14508,4.866069128644947
13464,15130,9.317734038317587
13465,0,2.1366253313248915
13466,11060,4.129510612752464
13467,9053,0.9149013645556876
13467,10131,1.00442882222107
13467,14360,1.343122811664194
13468,12400,5.043300060124875
13468,14295,4.086564560681029
13469,3539,1.128591911204344
13469,10556,3.7569870895043573
13469,11006,2.6478816122815036
13469,11634,6.064908537186391
13470,13485,3.0538614367754175
13471,16094,11.032065855542834
13473,11185,1.187078709415407
13473,11571,0.9095808958338708
13473,13971,0.9285228047164994
13473,13987,1.0650920216800026
13474,5623,3.505174793716356
13475,13476,0.8531172874248373
13476,9089,0.9542677021968009
13476,9353,0.8508420593935181
13476,11265,1.00442882222107
13476,13475,0.8508420593935181
13476,14174,1.2022205885304496
13478,826,0.8194083788170237
13478,5993,2.0717348573550436
13478,7169,2.1079232521226374
13478,9279,7.927745641627694
13478,10363,2.135417789047378
13478,13482,9.937974431376611
13478,13817,3.090789704552758
13479,3198,5.963083380013772
13479,7976,1.0000122500063464
13479,8243,1.7871273144127076
13479,14493,0.8651177547892909
13480,15340,11.193787414938146
13481,13560,3.156270541559673
13482,5553,1.6201121751940257
13482,10564,2.1031189178597267
13482,11642,3.971876946797258
13483,7156,2.966448548431901
13484,13478,4.693613687813554
13484,13482,8.326693825642947
13485,9958,7.872897071255467
13488,5577,2.9188112924101213
13488,8692,1.8404549085001751
13488,15688,6.411097827037505
13489,5582,1.408544313640816
13491,18841,1.0248875162299786
13492,3235,11.055954206790362
13493,1023,3.164975619926551
13493,2888,3.891039399368468
13493,8005,0.9932867826045766
13494,15882,1.0225657252125337
13495,18841,1.00442882222107
13499,7157,2.6744999817071595
13500,10130,1.8260823049996073
13501,5366,2.171048007727601
13503,1106,1.27625032394949
13503,4594,7.90807097254258
13504,9963,0.8834917979678356
13504,12215,1.0088916331125168
13504,15421,0.8245712956179407
13505,11071,2.7514338864527885
13505,11074,1.7642656323230235
13505,16053,1.9834191946569235
13507,338,1.0653527679954014
13507,2172,0.825157291280725
13507,5148,1.660948692920804
13507,5364,3.1286224741820323
13507,6496,0.8231164985070909
13507,7508,1.1084808445385335
13507,7519,2.036441681731186
13507,8210,1.6726452520361985
13507,8821,6.552664785514229
13507,9911,6.644844432773931
13507,11927,1.3187884255829794
13507,12691,0.8809751962135265
13508,3001,4.048882384830207
13508,14722,7.239238467173957
13509,4218,10.477088528865295
13509,4587,2.3887496817270524
13509,11478,1.05257917237664
13509,12691,1.8597836073186067
13511,13393,4.65833742658071
13512,5928,12.66617063685083
13513,7237,4.65606754316705
13513,15065,11.020714786636566
13514,2064,11.796174168243352
13515,2258,1.6879330994739459
13515,5859,6.269677648571716
13515,6295,1.0789110248568805
13515,6468,1.2747644262399584
13515,7423,1.3756093069465951
13515,12679,1.342765868549583
13520,5223,1.2727142941985925
13522,1841,7.820005491716207
13522,5752,1.319914454703817
13523,1023,3.2834723664212593
13524,548,1.2073734487834764
13524,4598,0.9925431829396393
13524,11312,1.0088916331125168
13524,12972,1.0475850097676023
13524,13878,17.677832561888383
13524,13879,1.0214094876574311
13524,13880,0.9513252774013019
13525,87,1.5517212537479712
13525,3449,2.798635491424825
13525,8875,3.977434302459829
13525,10322,5.262618878589482
13527,8682,3.416209187224547
13527,15077,0.9484038909224769
13527,18655,1.4547769111937172
13530,9344,6.118341953448652
13531,7170,1.5093975245910496
13531,10860,0.9197763347492814
13531,14730,1.1565843295201874
13531,15995,10.800984193152857
13532,10295,3.021540980079218
13533,13943,6.701544666595029
13534,10705,5.261211392293407
13535,5545,1.810621988429886
13535,10137,1.258265225206108
13535,13828,4.128523992122716
13535,14115,3.5745378966837587
13537,2907,2.3388350944585405
13537,6111,11.911429741898306
13537,7147,1.6499664778987548
13537,9067,0.8188702449804685
13537,10144,0.9705643332082067
13537,10145,2.3327227259989978
13537,12600,1.451467674991712
13537,12602,1.157274073200703
13537,12917,1.1091412176367754
13538,2145,2.5316278398662884
13538,10556,1.4900406092776426
13538,13828,13.266178014384213
13538,16053,2.333152676633678
13539,8889,3.1994400209509744
13539,12676,1.813899028225263
13540,9376,0.8790914017598654
13540,15283,1.0463606218167387
13541,8200,0.9758203587364629
13542,1379,1.0088916331125168
13542,5536,1.0900037493653605
13542,11260,1.2678646730398355
13542,15737,0.9622189658985044
13542,19424,1.1206618885781392
13544,4194,5.51606181753079
13544,18285,1.2282725173999118
13545,4194,7.838144475951032
13546,12598,6.701364763535787
13547,5223,1.2727962412260045
13549,574,1.1146330598809253
13549,16044,7.720126431829234
13550,10253,0.8217645252866994
13550,12946,0.9350417045625664
13552,5610,1.1261838524079082
13552,9890,7.922580747469612
13554,15891,0.9622189658985044
13554,16733,0.8631385522728338
13555,9977,5.262113873794626
13556,2180,1.9403139623999495
13556,11001,2.437927475847764
13556,13794,1.1382806562189638
13556,14460,3.156270541559673
13556,14742,2.6251551099123067
13557,6694,3.778592638763109
13557,9545,0.8940379248822418
13557,9760,1.4150299097289891
13557,9873,1.951936981766352
13557,9961,1.0587599483647145
13559,5610,2.672038853192977
13560,13481,2.763935012534072
13563,11642,3.9491793421441685
13563,15337,6.514787391233064
13568,5595,1.1367030095730577
13568,7560,2.8632619210641588
13569,2907,1.1611456499557518
13569,10130,4.8131590705891405
13569,12608,1.0988585592970401
13569,14423,1.1857239483051634
13569,16097,1.2904392043969488
13570,6157,1.54348734993164
13570,6793,1.1488717350434305
13570,9267,0.9484038909224769
13570,13562,1.1050773612273357
13571,19892,0.8121075388608977
13572,10096,8.92065997347595
13572,14465,1.5728817698252817
13572,15429,0.9806890509851823
13572,15895,7.889325932913747
13573,9394,6.938007320376277
13573,19891,1.1691896076506745
13574,14082,2.2848493700970423
13575,5582,1.5341481525149077
13576,7157,2.6802714609301326
13577,6887,1.0277729623660423
13578,287,4.964981385656819
13578,5442,0.8812400525389068
13579,0,2.1366253313248915
13580,13584,6.768033772842303
13580,15703,5.181925413688114
13581,10556,0.9838839382260415
13582,9899,1.3195896056921934
13582,14279,1.9839483721784776
13584,14443,0.8316836365610067
13585,5586,0.940528032609936
13586,13254,0.9513252774013019
13586,14692,0.984907095708687
13588,14914,5.260233893225083
13589,13594,11.00772088621904
13593,14043,1.9079241673020921
13597,2910,1.3434001558799298
13599,13468,6.380828926416012
13600,13700,11.083281697259354
13601,15337,6.403344444909014
13602,6077,6.827025624924187
13604,5558,1.7769985665712797
13605,10560,2.2566198369015704
13605,18221,1.686241819930688
13605,19546,1.8432949101664966
13609,268,6.105041911000889
13609,4246,1.2073734487834764
13609,12770,1.5063927007433215
13609,17177,1.0900037493653605
13609,17491,1.9697198736797517
13609,19367,1.246885285276501
13609,19491,2.9966503148941377
13610,18285,1.8529078131588275
13611,16102,4.548955626710313
13612,132,3.6305730552052946
13612,4718,3.920877233209544
13612,5360,1.0071535398090012
13612,11369,1.3834307434546338
13612,13276,1.1391290657662725
13612,17988,1.051881817345144
13614,14557,1.2757115818185674
13614,16430,1.79461762675794
13614,17165,2.794161071972222
13615,15844,0.9157951015128368
13615,19271,0.9484038909224769
13617,246,12.930658941437148
13618,132,0.9313632417502983
13618,4697,1.0912270132113426
13619,146,0.9095808958338708
13619,163,1.2450202469662888
13619,1562,1.5728817698252817
13619,12486,1.5728817698252817
13619,12824,2.052021567040365
13619,12828,1.6588256315878456
13620,1569,1.00442882222107
13620,10637,18.52458595233903
13620,14746,0.8781767595701774
13620,17566,0.8107486969721306
13620,17620,1.0040572392542282
13620,17674,0.9388147059447632
13621,332,1.5813806353360194
13621,5355,4.5484731410778565
13622,6995,1.5728817698252817
13625,2187,4.4819250014562275
13625,2246,1.5635485402084612
13625,3706,2.9370601415867377
13626,11853,1.8531794340730317
13628,14092,5.060961510200625
13629,1232,0.8931698432027351
13629,2910,1.0255316622452169
13629,3138,6.902825554168608
13629,9995,0.9941837684951436
13629,10196,1.0390850606998898
13631,5610,1.6526538400825164
13632,8180,0.8662761772607169
13632,15593,1.3803031500755103
13632,16264,1.5728817698252817
13633,15545,0.8107486969721306
13633,18576,1.214328606060041
13634,3539,5.560026909242969
13634,5567,8.777366232252012
13634,8608,2.9223054574377083
13634,12489,1.3012340422710846
13634,12595,0.9463729849015897
13635,10300,1.7317846844278484
13635,13638,0.8734318344509931
13635,14504,3.531502147963739
13635,15875,0.9060733293294384
13635,16194,1.4630683537758247
13635,17408,3.531502147963739
13636,756,4.367742826458418
13636,3134,0.8291325612261439
13636,15874,1.2678646730398355
13637,13633,1.0625483820442398
13637,15545,1.0414968716831314
13638,17770,1.0846437077492785
13639,5595,1.1110072072279655
13639,13730,17.67742627726499
13639,17430,4.246023632811127
13641,2153,2.627824920078387
13641,12393,2.66180270745396
13642,2902,1.5685279910995087
13642,7553,1.2023925586277473
13642,8247,1.899545556702773
13644,11076,3.8875184720443494
13648,8692,0.9327370743713181
13649,8243,1.585031210203826
13649,9726,11.1448278596117
13649,10176,0.8569401951003848
13650,5595,1.6653472269965701
13654,9050,1.411119137545169
13654,9871,7.953791610610022
13654,11073,2.082480955545254
13655,9977,2.2828424387021333
13655,16474,1.9065077817938834
13656,5568,6.3123391351922535
13657,9278,6.702063565336035
13659,163,1.040979000329446
13659,1396,1.8527168863819858
13659,1429,0.9159584716685151
13659,11608,2.1516438069546293
13659,12924,1.740411339185362
13659,17314,2.8574226327138756
13659,17819,3.825879546546493
13660,1556,0.8915064642270301
13660,1774,1.057504276093659
13660,11030,1.2022205885304496
13660,12487,1.9065077817938834
13660,12488,1.4547769111937172
13661,5442,3.8194655707809217
13661,6066,3.7264995774692435
13662,8243,2.742000494976971
13664,8243,2.6832481489265962
13664,10121,0.940714496152788
13664,10893,0.9734083629309124
13664,13055,1.2897367583252701
13664,13784,0.9202942061029667
13664,17846,0.9008699405190045
13664,18195,0.940714496152788
13664,18267,2.038768710785573
13666,5595,1.4950348181413156
13666,16207,0.8448414726622886
13666,18581,1.074895859012119
13667,10145,1.6935933457217707
13669,15132,1.0981640739253975
13669,18285,0.8107486969721306
13670,10093,1.126461358422531
13674,7095,4.399058395798173
13674,12215,6.701699751154157
13678,6074,15.897944023759127
13678,9892,4.403113142153955
13678,10080,2.1857299704409026
13678,14689,2.8327674886963123
13679,11132,4.675620741145203
13680,7560,1.4611091097212778
13680,11076,1.3586722365699848
13684,2907,0.8748489642490778
13684,5617,2.8359375616191653
13684,9614,1.2076999341604029
13684,13910,2.4916976596856513
13684,14160,15.989094506924456
13688,13888,3.7532403491337245
13689,14631,5.0491267412801735
13691,5558,1.7757086445041232
13691,12569,1.6566808094395153
13694,11482,5.493771531138001
13695,3568,1.0646596893420917
13695,5443,4.163836054598972
13695,6699,1.6336327329773161
13698,11618,5.475986488334177
13699,10131,7.8247052883086585
13702,11073,2.1874383495250167
13702,11132,3.324986172469998
13706,9720,1.1958057523650085
13706,15995,2.517964247076108
13707,2902,0.902596751138951
13708,5623,1.034241002166925
13708,6077,2.3614088023686586
13708,10842,2.4193275901866995
13708,13581,0.8919403227963127
13708,14069,4.149553767052785
13710,10109,4.498830434106447
13711,13464,1.6165553700370594
13711,14214,3.548181388699588
13711,15130,1.130943418694834
13712,5621,1.1297577301359998
13712,8243,1.1002169365739447
13712,12931,1.161609607360595
13712,16744,4.890934418461635
13712,17552,3.3703260974702123
13712,18118,3.11382819884744
13713,6013,0.9250394254983587
13713,8877,2.670058507740389
13713,12406,13.023047131796245
13713,12930,2.5727465840794332
13713,18118,1.2394662027984455
13713,18204,3.604100827739552
13716,6018,1.5113324166191866
13717,2151,1.381732257037858
13717,14096,3.826010902912672
13717,19989,1.2267394714490358
13718,5442,1.3711638085241193
13718,18559,1.18873817061121
13718,19646,1.3613961220877595
13719,10359,1.3083414127274389
13719,15041,1.0179592414781644
13719,15858,1.0754137303658045
13719,18016,0.8815426889473156
13721,13265,1.8185317656257411
13721,13271,3.909765179073914
13721,14673,1.2856907652075822
13722,11050,18.073097292951065
13723,11071,3.1642859271990496
13723,11074,4.169663752987094
13725,10907,2.9189592325004172
13725,14324,4.397419986546763
13728,2157,1.2126998055520166
13728,5596,1.431320654100428
13728,7556,2.1392348530419496
13728,11057,2.9947363658620585
13728,14077,4.418949850362818
13730,2902,1.0503261432965423
13730,6913,1.5596450275969387
13730,13639,15.812701881343912
13730,13927,1.1160968071075814
13730,18660,1.5684894785087602
13731,6056,2.0840876796104744
13731,14426,3.2215054376895047
13731,17915,17.967992417236296
13732,10904,1.096778872452019
13732,11074,1.725234012109374
13732,11094,5.455363545213059
13732,13677,5.558094689343794
13733,8838,2.012928699882001
13733,8840,1.343122811664194
13733,10386,1.0650920216800026
13733,10396,1.0111406312217956
13733,10397,1.7065548483895758
13733,14920,2.7202255395000217
13733,16660,2.3666884321118697
13733,16704,1.77150506059927
13733,16709,0.8694399070430657
13735,3219,7.568323611942882
13736,1049,2.1864281701475705
13736,3340,2.476695573223538
13736,4274,1.921848522718994
13736,7732,1.464832355710187
13738,10113,11.118087813769403
13739,2910,2.4228696732966144
13739,13797,5.654679332305681
13740,8206,11.724291394105869
13742,13381,0.8815426889473156
13743,13271,4.104821244725048
13745,11953,0.914009637839138
13745,13605,1.0000122500063464
13747,8434,0.9069472978721466
13748,68,1.0173364727386525
13748,18752,0.9533580623570748
13749,19595,2.3007839371027634
13751,11170,4.9585834829985815
13752,11552,12.813452703686922
13755,4697,12.259727728048462
13755,15721,1.515453095006094
13758,9043,7.807279362859356
13761,14556,0.8531172874248373
13764,839,0.8742352465544965
13764,14406,1.3900059065475172
13764,14510,0.9175886364508437
13764,15559,0.8742352465544965
13766,15588,10.800056308153135
13767,18044,1.1092758169771146
13768,14409,7.1613455037257525
13769,11680,4.404689923969074
13770,15575,5.066652720103344
13770,15580,2.3098974921849185
13770,17405,5.066652720103344
13771,17764,1.0366864628787156
13772,6085,11.276957979153527
13773,3451,3.211160015643027
13773,12396,5.21919791394381
13773,12572,3.038691999947577
13774,10844,2.490684596853979
13774,14092,1.7356246713012535
13774,15549,2.049424851312247
13774,17173,4.14001115295412
13774,19739,2.4918590367988473
13774,19826,2.920906341322315
13775,7157,4.088923896536788
13776,17601,15.829577802076765
13777,5561,2.910805537494777
13778,9211,7.7161528901051515
13779,3481,4.241242955040127
13779,9899,1.0245548814838976
13779,12816,1.371538933507821
13781,3510,1.560045817579741
13782,10570,0.8569401951003848
13782,13484,5.2615026499686
13782,13792,18.04628638343299
13782,13834,7.915813272483269
13784,9614,1.0155108359410578
13785,3134,1.350395870839896
13785,5623,0.9981240641234939
13785,12004,4.244061670526324
13785,16053,2.6126622887152755
13786,5442,0.9457845872023714
13786,6056,2.2894214696317046
13787,6071,3.062853868487139
13790,2140,4.807526694737051
13790,5440,1.860473692371727
13790,17630,2.6834250578071432
13791,13830,11.138363092100963
13793,13470,17.974289860523275
13794,9020,0.9313036855193112
13794,13556,1.343122811664194
13794,13807,1.343122811664194
13794,14460,0.8694399070430657
13794,14468,1.00442882222107
13795,971,0.9865854308481841
13795,3161,1.7643258963401411
13795,9449,3.1231046141641854
13795,9949,0.97430040397466
13795,15797,4.463748424067611
13796,12402,7.963303375149474
13796,13558,7.728060554982736
13797,10128,1.4311717323562148
13797,10547,3.087233600582044
13798,1106,1.2804242137987454
13801,5609,4.658000054867668
13801,10037,0.8107486969721306
13801,13402,1.0981640739253975
13801,15723,1.034300957994911
13802,10904,2.3046320575664927
13803,5567,0.9582571375976922
13803,9322,2.1316539260448826
13803,10128,1.2844397271268184
13803,15278,4.472076872543823
13804,5586,0.8553320153249228
13805,12491,3.6389054024612513
13805,17740,7.189280533052738
13806,12491,3.6393857867833614
13807,1040,1.3522925870622338
13807,2910,0.8860756609999715
13807,6809,2.7202255395000217
13807,13794,1.2357968750522692
13807,14460,3.3930880806271704
13807,14467,0.8907740796194628
13807,14468,3.825879546546493
13808,5586,5.505864217244699
13808,7216,2.122407107049636
13808,10145,2.214024653370032
13808,10226,1.0797243516616435
13808,12593,0.8790117556603498
13809,5554,2.262306817941816
13810,9677,2.621356788317163
13810,14043,1.8871134603910764
13812,10131,7.555975441404933
13813,8692,1.0464054043966071
13813,15295,3.910030109600293
13814,7199,2.843917733510667
13815,2910,1.2752212715713944
13815,18042,7.787049303675312
13817,5582,1.1307497878221442
13817,6041,7.182239260325431
13817,7191,19.20069259762891
13817,19844,0.861579417216832
13820,5557,3.2083445957143026
13820,9102,11.177836677812378
13821,19992,8.242520394461065
13822,10226,3.5250857987006814
13823,10128,3.052313004301751
13823,10547,2.801312188624499
13823,18582,1.0319284273497267
13824,7553,2.550863150126149
13826,2163,1.7237164503503333
13826,10139,3.6126760422661515
13826,11076,2.1239615993298866
13829,9050,1.6096655084435605
13829,9997,5.122057158334679
13832,203,1.08434087072462
13832,6887,1.3545195979702729
13832,7560,1.6291122379418754
13832,10672,1.5943913335258093
13835,5016,7.555436076251541
13835,5508,7.31135646597917
13835,7258,10.403403993274797
13835,10904,1.469925695878892
13836,10051,6.963702941950035
13837,9322,5.370359866486369
13838,9909,17.675103005777046
13838,15319,11.13131067922531
13839,14221,16.245061267933142
13841,13816,7.039596889081091
13843,19449,17.676534714014362
13844,9996,0.8121075388608977
13845,6066,1.206062620931886
13846,4361,1.3764242132781266
13846,11927,0.8236744827772925
13846,12382,0.8863660787603039
13847,2474,6.332445544031587
13850,15389,2.012928699882001
13850,18632,4.576947725074767
13852,6506,4.815627243183345
13854,8200,1.3783853017183834
13856,386,1.128410582351131
13856,5630,1.3665634330781578
13857,132,1.0625237028195353
13857,7639,7.9295481793077
13858,985,1.6496214358713053
13859,980,1.612043845383755
13860,483,2.041126886990791
13861,983,6.698369149542406
13862,19994,2.6783500881228495
13863,4654,1.7382649438337787
13863,9527,5.75964998645569
13863,16524,1.4630683537758247
13863,19239,0.9294476260026817
13865,702,3.7762127747698826
13865,5753,4.244334249742009
13866,2859,1.8963253628804613
13866,15868,4.6200065433782544
13868,6870,1.4211302116109237
13871,9922,0.8162148943101885
13871,12324,0.8647041241473231
13871,13383,0.8915064642270301
13871,17376,1.6143885635226867
13875,12972,4.108922428308753
13876,87,1.8229454844035256
13876,558,0.8694399070430657
13876,1829,2.1986177077257283
13876,3092,2.6833875038441373
13876,9465,1.0927076635809447
13876,12474,0.8987791246046106
13876,12479,0.8148389050969946
13876,12868,1.1443036142159821
13876,13875,1.343122811664194
13876,14371,1.3851332526278564
13877,580,0.9464678644824283
13877,4594,1.061281984445003
13877,12453,1.0225657252125337
13877,12472,1.1149338597548237
13877,12978,1.2601357492700407
13877,13874,1.1504042768071576
13878,13524,5.096792695662236
13879,12442,0.8107486969721306
13879,12454,0.8107486969721306
13879,12460,0.902596751138951
13879,16367,1.0715151896785404
13879,16369,0.902596751138951
13881,1476,18.226224205388547
13882,8953,3.212150727312417
13882,10248,1.0081911746665635
13883,163,10.800768101714922
13883,7280,1.0390850606998898
13883,13884,1.4279727860281255
13883,13981,1.3637241038966708
13883,15010,1.106472596968695
13883,17636,0.8155271000243056
13883,18077,1.4279727860281255
13883,18654,1.5403072221264613
13884,1420,2.2828424387021333
13884,1422,0.9384431229779213
13884,1431,0.9818412180397114
13884,7276,1.1213885524171587
13884,10746,3.640521305171478
13884,10747,20.351973781404737
13884,13883,2.2828424387021333
13884,14438,1.7065548483895758
13884,15323,1.586411807704105
13884,16789,1.061281984445003
13884,17292,1.5339967234259422
13884,17820,1.586411807704105
13884,18077,1.2601357492700407
13884,18654,1.3613961220877595
13886,544,0.861579417216832
13886,558,1.8955785230471969
13886,580,1.2698152225013957
13886,13876,2.274011204957123
13887,8530,1.1775858340192034
13887,11074,1.3727958429644163
13887,13726,0.9202942061029667
13887,14327,5.0837211609637745
13887,18473,0.9202942061029667
13888,0,2.1366253313248915
13889,8534,18.1138483861093
13889,16230,1.1412825255258119
13890,11,1.2439012095778084
13890,9698,0.9060733293294384
13890,13285,0.8840096693215209
13890,13895,1.6288586671279122
13890,14785,0.8245712956179407
13890,17287,1.1443036142159821
13892,3141,3.421278141091213
13892,13893,1.1364630788685268
13893,1023,2.9203025415646766
13893,3151,4.441052955068507
13893,5817,2.104121810884185
13893,13892,1.0650920216800026
13893,15255,0.9069472978721466
13893,16225,1.5762365898128896
13896,3164,0.8316836365610067
13896,5566,1.0846437077492785
13896,10175,1.3660620545201978
13897,15053,1.586411807704105
13897,15633,1.9403139623999495
13898,1136,1.018900444485676
13898,2079,1.4283939774169239
13898,9911,6.4403008369301835
13899,6659,2.2623348653219257
13900,1379,0.8433562642914983
13903,17753,1.0319284273497267
13903,18660,0.9350417045625664
13905,1387,4.333642539357267
13905,5383,2.572474234359209
13908,5595,1.6518938447862888
13908,9908,15.75076474686374
13909,5595,1.6486732626300824
13912,11047,6.93605873042732
13914,3372,0.9993160523682669
13914,5550,1.7446779871880134
13914,11338,1.0806648777658368
13914,14273,0.8991507075714525
13915,2112,2.6894569037937868
13915,12676,1.8135300348289247
13916,12242,18.40786243747732
13919,1882,2.9697335557518127
13919,2646,2.1389413169423532
13919,2773,1.1143157023024564
13919,3191,1.3728830585676808
13919,4491,1.084750999858081
13919,5054,1.0785965702014202
13919,7341,1.3571050871549426
13919,7500,1.719361035661945
13919,10772,2.315505181321083
13920,8525,0.8395888124128577
13921,8534,5.633296433360113
13922,12456,1.1565843295201874
13924,11045,11.286702855385027
13928,5595,0.9937806586225439
13928,11049,6.751815686016568
13928,13680,2.9210276418186893
13929,1864,1.1987621924798046
13929,14107,3.73623144051286
13929,16181,3.772281007255286
13929,16986,5.409483785867642
13930,9970,4.460054270250671
13930,12921,1.349903296832562
13932,9726,1.0767207919233919
13932,9970,4.460054270250671
13932,13930,5.066652720103344
13933,5252,3.1351351885597865
13933,13934,2.0909931211741553
13933,13935,3.8224621115394353
13933,14165,1.9967413523551967
13933,15551,2.000329307906777
13933,18889,1.7148587185757764
13933,18890,3.904043035887069
13933,18891,4.128508708241997
13933,18892,4.024710089810442
13933,18893,3.7017950576160628
13934,5252,2.318886762772978
13934,13933,2.743990202363283
13934,13935,2.80627771040153
13934,14165,2.683498978106924
13934,15551,1.2073734487834764
13934,18889,1.0214094876574311
13934,18890,1.332801409536725
13934,18891,3.0056363641952277
13934,18892,2.99359231220373
13934,18893,2.7276743476569516
13935,5252,3.327418115084118
13935,13933,3.90712984157135
13935,13934,4.785059861011989
13935,14165,3.7972585963913366
13935,18889,2.0792254552828493
13935,18890,4.127515442218359
13935,18891,4.457114430414365
13935,18892,4.27028660129567
13935,18893,3.9522338017496037
13936,4566,2.249140673628264
13942,16300,29.13125789323562
13943,9621,0.9945553514619854
13943,14444,1.0463606218167387
13943,16829,0.8352919779291833
13945,14062,3.750143269676934
13947,1232,5.410208198271854
13947,4728,1.059365234069277
13947,5081,2.296258025211117
13947,6659,0.8440168156460494
13947,14883,4.052216559531722
13948,13287,1.0145364097259677
13948,13946,1.0145364097259677
13948,13949,0.9069472978721466
13948,13951,0.9313036855193112
13948,14448,1.3041496926398692
13948,16354,0.9069472978721466
13949,10364,0.8991507075714525
13949,13285,1.0806648777658368
13949,13437,0.9902399452921016
13949,13438,0.9703266202869888
13949,13948,1.0562521453273472
13949,13950,1.2620570809782958
13949,13951,1.1628455095180346
13949,14444,1.7580039131610166
13949,14448,1.607276207616623
13950,13286,0.9806890509851823
13951,3134,1.4366320359858822
13951,9620,0.9568598361117602
13951,13284,0.914009637839138
13951,13288,1.1221050006824593
13951,13437,0.8746687649314253
13951,13438,0.8565686121335429
13951,13949,1.0055401586638102
13951,14449,1.4358827908285074
13952,1232,3.751726357004273
13952,4299,8.738686426160402
13952,9560,18.157312264956854
13952,16245,1.6188524972224139
13953,2915,1.7429438190455246
13953,3485,1.0618325606614292
13953,13386,1.3713720635192264
13956,8608,2.4848177411915806
13956,11649,11.52328046417546
13957,56,1.6653393885100067
13957,1038,1.0643558783347868
13959,6699,2.5833092206727835
13961,16586,3.212815448836263
13962,2140,4.656827445230937
13962,6071,1.5547089497518551
13962,7229,2.491493063457773
13962,9896,2.4908858595751617
13962,12816,1.3816348575885633
13963,15876,7.5565150489224875
13964,15885,0.9113464440713248
13968,13269,0.9331683561054493
13968,15405,0.9331683561054493
13968,16588,0.9703266202869888
13968,18059,0.9513252774013019
